Product Photo/link,Product Name,Product Spec,Brand,Category,Price,Selling Price,Is Combo,Availability,Custom Delivery Fee
"images/products/maxxion-wireless-door-lock-mx-wrl700ac-x.jpg","MAXXION WIRELESS DOOR LOCK (MX-WRL700AC-X)","High quality product","Maxxion","ELECTRIC DOOR LOCK",18408,8400,FALSE,"In stock",""
"images/products/maxxion-10100-poe-extender-water-proof-30-watts-mx-pe13f-od3w.jpg","MAXXION 10/100 POE EXTENDER WATER PROOF 30 WATTS (MX-PE13F-OD3W)","PoE+ (802.3at) standard, up to 200m distance. Features 1 in 3 out ports, 10/100 Mbps network speed, wall mountable, 30W pass-through power, plastic enclosure.","Maxxion","POE EXTENDER",1611,740,FALSE,"In stock",""
"images/products/maxxion-cat-6-metal-ftp-jack-mx-nj-c6m-ftp.png","MAXXION CAT-6 METAL FTP JACK (MX-NJ-C6M-FTP)","RJ45 8P 8C 180º 50u tool-less jack. Terminates 4 pairs of 22-26 AWG cable. Universal labels color-coded for T568A and T568B wiring. Fits high-density keystone panels. UL/ETL/RoHS compliant.","Maxxion","NETWORKING",9,4,FALSE,"In stock",""
"images/products/maxxion-42-10100-port-poe-switchmx-1402-s65w.png","MAXXION 4+2 10/100 PORT POE SWITCH(MX-1402-S65W)","4x 10/100 Mbps PoE ports and 2x 10/100 Mbps uplink ports. IEEE 802.3af/at compliant with up to 250m extended range. 65W total PoE budget (max 30W per port). Built-in watchdog, plug-and-play, fanless design.","Maxxion","SWITCH",2071,950,FALSE,"In stock",""
"images/products/maxxion-ultra-shielded-io-mx-io-p-180usld.png","MAXXION ULTRA SHIELDED IO (MX-IO-P-180USLD)","High quality product","Maxxion","NETWORKING",173,80,FALSE,"In stock",""
"images/products/maxxion-8mp-video-balun-with-surge-protection-mx-vb801h.png","MAXXION 8MP VIDEO BALUN WITH SURGE PROTECTION (MX-VB801H)","8MP Mini CCTV BNC passive video balun. Supports 720P to 5MP HDCVI, HDTVI, CVBS, and AHD transmission. Compatible with UTP CAT5/5E/6 cables. Up to 400m transmission for AHD/CVI and 200m for TVI.","Maxxion","CCTV ACCESSORIES",202,90,FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-15-meter-mx-hc4k15.jpg","MAXXION 4K HDMI CABLE 15 METER (MX-HC4K15)","High definition 4K @ 30/60 Mhz video. Supports up to 32 audio channels and 27 GBPS high-speed transfer. Features Ethernet over HDMI, 3D & 4D support, 24K gold-plated connectors, and 99.9% oxygen-free cable.","Maxxion","HDMI CABLE",1323,600,FALSE,"In stock",""
"images/products/maxxion-8-port-10100-desktop-switch-mx-ds1108.png","MAXXION 8 PORT 10/100 DESKTOP SWITCH (MX-DS1108)","Eight 10/100Mbps RJ45 ports. Plug and play with no configuration needed. Features a durable metal casing and intelligent management via a web interface for network monitoring and traffic prioritization.","Maxxion","SWITCH",1151,530,FALSE,"In stock",""
"images/products/maxxion-5port-surge-protector-5-mtr-mx-sp55.png","MAXXION 5PORT SURGE PROTECTOR - 5 MTR (MX-SP55)","High quality product","Maxxion","ACCESSORIES",1323,600,FALSE,"In stock",""
"images/products/maxxion-hdmi-3-in-1-out-switch-mx-hsw301.png","MAXXION HDMI 3 IN 1 OUT SWITCH (MX-HSW301)","Input Ports: 3 In; Output Ports: 4 Out; Max Resolution: 2K; HDMI Version: 1.4","Maxxion","SWITCH",2761,1260,FALSE,"In stock",""
"images/products/maxxion-orbit-3mp-4g-mini-pan-tilt-camera-mx-p4g3l3-5.png","MAXXION ORBIT 3MP 4G MINI PAN-TILT CAMERA (MX-P4G3L3-5)","3MP Full HD, 355° pan, 90° tilt, IP66 rated, 4G SIM","Maxxion","4G CCTV",7018,3200,FALSE,"In stock",""
"images/products/maxxion-8ch-5mp-xvr-mx-xr508-k1.png","MAXXION 8CH 5MP XVR (MX-XR508-K1)","8 Channel 5MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","Maxxion","HD DVR",13461,6140,FALSE,"In stock",""
"images/products/maxxion-indoor-cca-300-yard-mx-ncin300ycca-p.png","MAXXION INDOOR CCA 300 YARD (MX-NCIN300YCCA-P)","High quality product","Maxxion","CABLE",7018,3200,FALSE,"In stock",""
"images/products/maxxion-1001000-poe-extender-water-proof-90-watts-mx-pe14g-od9w.jpg","MAXXION 100/1000 POE EXTENDER WATER PROOF 90 WATTS (MX-PE14G-OD9W)","PoE Standard: PoE+ 802.3at, Max Distance: 200m, Ports: 2 In 2 Out, Port Speed: 10/100/1000 Mbps","Maxxion","POE EXTENDER",3221,1470,FALSE,"In stock",""
"images/products/maxxion-cat-6-modular-io-mx-ioc3u-wk.png","MAXXION CAT-6 MODULAR IO (MX-IOC3U-WK)","High quality product","Maxxion","NETWORKING",104,50,FALSE,"In stock",""
"images/products/maxxion-patch-cord-pure-copper-3mtr-mx-npc3-p.png","MAXXION PATCH CORD PURE COPPER 3MTR (MX-NPC3-P)","High quality product","Maxxion","NETWORKING",368,170,FALSE,"In stock",""
"images/products/maxxion-82-10100-port-poe-switchmx-1802-s120w.png","MAXXION 8+2 10/100 PORT POE SWITCH(MX-1802-S120W)","High quality product","Maxxion","SWITCH",2991,1370,FALSE,"In stock",""
"images/products/maxxion-8ch-2mp-xvr-mx-xr208-f1.png","MAXXION 8CH 2MP XVR (MX-XR208-F1)","8 Channel 2MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","Maxxion","HD DVR",8284,3780,FALSE,"In stock",""
"images/products/maxxion-60mtr-hdmi-kvm-extender-ultra-series-mx-hexk60.png","MAXXION 60MTR HDMI KVM EXTENDER ULTRA SERIES (MX-HEXK60)","Max Distance 60 m, Video Interface HDMI, Transmission Medium Cat5e, Supported Resolution 1080p, USB Ports 4 Port","Maxxion","POE EXTENDER",8054,3680,FALSE,"In stock",""
"images/products/maxxion-orbit-3mp-wifi-dome-camera-mx-dw3l2-5.png","MAXXION ORBIT 3MP WIFI DOME CAMERA (MX-DW3L2-5)","High quality product","Maxxion","WIFI CCTV",4487,2050,FALSE,"In stock",""
"images/products/maxxion-4-port-poe-switch-10100-mx-4f2f-p60.png","MAXXION 4 PORT POE SWITCH 10/100 (MX-4F2F-P60)","4x 10/100Mbps PoE ports and 2x 100Mbps uplink ports. IEEE802.3af/at standard with 65W max capacity (30W per port). Features standard and extend modes (up to 250m), 4KV lightning protection, and IP30 rating.","Maxxion","SWITCH",2071,950,FALSE,"In stock",""
"images/products/maxxion-8port-poe-switch-full-gigabitmx-5802-s12w.png","MAXXION 8PORT POE SWITCH FULL GIGABIT(MX-5802-S12W)","ALL PORT 100/1000, 2RJ-45 UPLINK 100/1000, 6KV SURGE PROTECTION","Maxxion","SWITCH",6098,2780,FALSE,"In stock",""
"images/products/maxxion-orbit-3mp-wifi-mini-pan-tilt-camera-mx-pw3l3-5.png","MAXXION ORBIT 3MP WIFI MINI PAN TILT CAMERA (MX-PW3L3-5)","High quality product","Maxxion","WIFI CCTV",6213,2840,FALSE,"In stock",""
"images/products/maxxion-8-port-poe-switch-2-uplink-giga-mx-3802-s12w.jpg","MAXXION 8 PORT POE SWITCH 2 UPLINK GIGA (MX-3802-S12W)","High quality product","Maxxion","SWITCH",4832,2210,FALSE,"In stock",""
"images/products/maxxion-8-port-poe-switch-10100-mx-8f2f-p96.jpg","MAXXION 8 PORT POE SWITCH 10/100 (MX-8F2F-P96)","High quality product","Maxxion","SWITCH",2991,1370,FALSE,"In stock",""
"images/products/maxxion-multi-funtional-punch-down-tool-mx-311pts.png","MAXXION MULTI-FUNTIONAL PUNCH DOWN TOOL (MX-311PTS)","High quality product","Maxxion","NETWORKING",575,260,FALSE,"In stock",""
"images/products/maxxion-patch-cord-pure-copper-2mtr-mx-npc2-p.png","MAXXION PATCH CORD PURE COPPER 2MTR (MX-NPC2-P)","High quality product","Maxxion","NETWORKING",276,130,FALSE,"In stock",""
"images/products/maxxion-wire-bnc-heavy.png","MAXXION WIRE BNC (HEAVY)","High quality product","Maxxion","CCTV ACCESSORIES",55,30,FALSE,"In stock",""
"images/products/maxxion-orbit-3-mp-4g-dome-camera-mx-d4g3l2-5.png","MAXXION ORBIT 3 MP 4G DOME CAMERA (MX-D4G3L2-5)","High quality product","Maxxion","4G CCTV",5292,2420,FALSE,"In stock",""
"images/products/maxxion-ultra-shielded-metal-io-mx-io-m-180sld.png","MAXXION ULTRA SHIELDED METAL IO (MX-IO-M-180SLD)","High quality product","Maxxion","NETWORKING",345,160,FALSE,"In stock",""
"images/products/maxxion-43-inch-frame-less-smart-tvmx4307st.png","MAXXION 43 INCH FRAME LESS SMART TV(MX4307ST)","High quality product","Maxxion","LED TV",36563,16680,FALSE,"In stock",""
"images/products/maxxion-hdmi-kvm-extender-120-meter-mx-chek120-lite.png","MAXXION HDMI KVM EXTENDER 120 METER (MX-CHEK120-LITE)","High quality product","Maxxion","POE EXTENDER",9779,4460,FALSE,"In stock",""
"images/products/maxxion-24-inch-mx2402n-led.png","MAXXION 24 INCH (MX2402N) LED","High quality product","Maxxion","LED TV",12092,5520,FALSE,"In stock",""
"images/products/maxxion-4ch-2mp-xvr-xr204-f1.png","MAXXION 4CH 2MP XVR (XR204-F1)","High quality product","Maxxion","HD DVR",6903,3150,FALSE,"In stock",""
"images/products/maxxion-outdoor-cca-300-yard-mx-ncod300ycca-dj-p.png","MAXXION OUTDOOR CCA 300 YARD (MX-NCOD300YCCA-DJ-P)","4 Channel 2MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","Maxxion","CABLE",7938,3620,FALSE,"In stock",""
"images/products/maxxion-cat6-lift-cable-300yard-max-ncl300ypc-w.png","MAXXION CAT6 LIFT CABLE 300YARD (MAX-NCL300YPC-W)","High quality product","Maxxion","CABLE",51773,23630,FALSE,"In stock",""
"images/products/maxxion-android-box-maxxion-4gbram-32gb-dualband-max-x9k432dba13t.png","MAXXION ANDROID BOX MAXXION 4GBRAM 32GB DUALBAND (MAX-X9K432DBA13T)","High quality product","Maxxion","ANDROID BOX",7478,3410,FALSE,"In stock",""
"images/products/maxxion-5mp-dual-illumination-hd-colour-dome-mx-d3500p-wl.png","MAXXION 5MP DUAL ILLUMINATION HD COLOUR DOME (MX-D3500P-WL)","High quality product","Maxxion","HD CCTV",4027,1840,FALSE,"In stock",""
"images/products/maxxion-indoor-cca-90-yard-mx-ncin90ycca-p.png","MAXXION INDOOR CCA 90 YARD (MX-NCIN90YCCA-P)","High quality product","Maxxion","CABLE",2243,1020,FALSE,"In stock",""
"images/products/maxxion-hybrid-pro-outdoor-cable-90-yard-max-ncod90cca-w.png","MAXXION HYBRID PRO OUTDOOR CABLE 90 YARD (MAX-NCOD90CCA-W)","High quality product","Maxxion","CABLE",2876,1310,FALSE,"In stock",""
"images/products/maxxion-12v-10amp-metal-smps-single-out-mx-spm3010.png","MAXXION 12V-10AMP METAL SMPS SINGLE OUT (MX-SPM3010)","High quality product","Maxxion","POWER SUPPLY",805,370,FALSE,"In stock",""
"images/products/maxxion-hdmi-splitter-1-in-4-out-4k-x-2k30hz-mx-hsx104.png","MAXXION HDMI SPLITTER 1 IN 4 OUT 4K X 2K/30Hz (MX-HSX104)","High quality product","Maxxion","HDMI CABLE",2416,1100,FALSE,"In stock",""
"images/products/maxxion-16-port-full-1001000-poe-switch-mx-5162-s30w.jpg","MAXXION 16 PORT FULL 100/1000 POE SWITCH (MX-5162-S30W)","High quality product","Maxxion","SWITCH",19559,8930,FALSE,"In stock",""
"images/products/maxxion-patch-cord-pure-copper-1mtr-mx-npc1-p.png","MAXXION PATCH CORD PURE COPPER 1MTR (MX-NPC1-P)","High quality product","Maxxion","NETWORKING",196,90,FALSE,"In stock",""
"images/products/maxxion-female-to-female-io-mx-io-ff.png","MAXXION FEMALE TO FEMALE IO (MX-IO-FF)","High quality product","Maxxion","NETWORKING",69,30,FALSE,"In stock",""
"images/products/maxxion-30mtr-hdmi-extender-mx-hep30.png","MAXXION 30MTR HDMI EXTENDER (MX-HEP30)","High quality product","Maxxion","POE EXTENDER",437,200,FALSE,"In stock",""
"images/products/maxxion-patch-cord-cca-5mtr-mx-npc5-e.png","MAXXION PATCH CORD CCA 5MTR (MX-NPC5-E)","High quality product","Maxxion","NETWORKING",368,170,FALSE,"In stock",""
"images/products/maxxion-patch-cord-pure-copper-5mtr-mx-npc5-p.png","MAXXION PATCH CORD PURE COPPER 5MTR (MX-NPC5-P)","High quality product","Maxxion","NETWORKING",518,240,FALSE,"In stock",""
"images/products/maxxion-hybrid-pro-outdoor-cable-300-yard-max-ncod300cca-w.png","MAXXION HYBRID PRO OUTDOOR CABLE 300 YARD (MAX-NCOD300CCA-W)","High quality product","Maxxion","CABLE",8169,3730,FALSE,"In stock",""
"images/products/maxxion-1u-rack-450x130x330.jpg","MAXXION 1U RACK (450x130x330)","High quality product","Maxxion","CCTV RACK",1496,680,FALSE,"In stock",""
"images/products/maxxion-24-port-poe-switch-uplink-gigamx-3242-s30w.jpg","MAXXION 24 PORT POE SWITCH UPLINK GIGA(MX-3242-S30W)","High quality product","Maxxion","SWITCH",25311,11550,FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-20-meter-mx-hc4k20.jpg","MAXXION 4K HDMI CABLE 20 METER (MX-HC4K20)","High quality product","Maxxion","HDMI CABLE",1726,790,FALSE,"In stock",""
"images/products/maxxion-cat6-lift-cable-100yard-max-ncl100ypc-w.png","MAXXION CAT6 LIFT CABLE 100YARD (MAX-NCL100YPC-W)","High quality product","Maxxion","CABLE",17258,7880,FALSE,"In stock",""
"images/products/maxxion-32-inch-frame-less-led-tv-mx3207n.png","MAXXION 32 INCH FRAME LESS LED TV (MX3207N)","High quality product","Maxxion","LED TV",18132,8270,FALSE,"In stock",""
"images/products/maxxion-patch-cord-cca-2mtr-mx-npc2-e.png","MAXXION PATCH CORD CCA 2MTR (MX-NPC2-E)","High quality product","Maxxion","NETWORKING",150,70,FALSE,"In stock",""
"images/products/maxxion-8-port-1001000-desktop-switch-mx-ds5108.png","MAXXION 8 PORT 100/1000 DESKTOP SWITCH (MX-DS5108)","High quality product","Maxxion","SWITCH",2301,1050,FALSE,"In stock",""
"images/products/maxxion-2-pair-telephone-outdoor-cable-90-yard-max-tcod90ypc.png","MAXXION 2 PAIR TELEPHONE OUTDOOR CABLE 90 YARD (MAX-TCOD90YPC)","High quality product","Maxxion","CABLE",2243,1020,FALSE,"In stock",""
"images/products/maxxion-cctv-ups-mx-dc15k.png","MAXXION CCTV UPS (MX-DC15K)","High quality product","Maxxion","LED TV",5753,2630,FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-30-meter-mx-hc4k30.jpg","MAXXION 4K HDMI CABLE 30 METER (MX-HC4K30)","High quality product","Maxxion","HDMI CABLE",4027,1840,FALSE,"In stock",""
"images/products/maxxion-hdmi-kvm-extender-60-meter-mx-chek60-lite.png","MAXXION HDMI KVM EXTENDER 60 METER (MX-CHEK60-LITE)","Max Distance: 60 m. Video Interface: HDMI. Transmission Medium: Cat5e. USB Ports: 2 Port.","Maxxion","POE EXTENDER",5177,2360,FALSE,"In stock",""
"images/products/maxxion-12v-dc-2amps-mx-wa122.png","MAXXION 12V DC-2AMPS (MX-WA122)","High quality product","Maxxion","ADAPTORS",391,180,FALSE,"In stock",""
"images/products/maxxion-4u-rack-550x230x350.jpg","MAXXION 4U RACK (550x230x350)","High quality product","Maxxion","CCTV RACK",2243,1020,FALSE,"In stock",""
"images/products/maxxion-single-port-face-plate-mx-fp1-ws.png","MAXXION SINGLE PORT FACE PLATE (MX-FP1-WS)","High quality product","Maxxion","NETWORKING",115,50,FALSE,"In stock",""
"images/products/maxxion-12v-5amps-metal-smps-single-out-mx-spm3005.png","MAXXION 12V-5AMPS METAL SMPS SINGLE OUT (MX-SPM3005)","High quality product","Maxxion","POWER SUPPLY",748,340,FALSE,"In stock",""
"images/products/maxxion-hybrid-indoor-cable-90-yard-max-ncin90cca-w.png","MAXXION HYBRID INDOOR CABLE 90 YARD (MAX-NCIN90CCA-W)","High quality product","Maxxion","CABLE",2243,1020,FALSE,"In stock",""
"images/products/maxxion-android-box-maxxion-2gbram-16gb-dual-band-max-x9q216dba10t.png","MAXXION ANDROID BOX MAXXION 2GBRAM 16GB DUAL BAND (MAX-X9Q216DBA10T)","High quality product","Maxxion","ANDROID BOX",5753,2630,FALSE,"In stock",""
"images/products/maxxion-orbit-3mp-wifi-bullet-camera-mx-bw3l2-5.png","MAXXION ORBIT 3MP WIFI BULLET CAMERA (MX-BW3L2-5)","High quality product","Maxxion","WIFI CCTV",4717,2150,FALSE,"In stock",""
"images/products/maxxion-31-turbo-outdoor-cable-90-yard-max-ccod22vc90ypc.png","MAXXION 3+1 TURBO OUTDOOR CABLE 90 YARD (MAX-CCOD22VC90YPC)","High quality product","Maxxion","CABLE",3279,1500,FALSE,"In stock",""
"images/products/maxxion-platinium-pro-outdoor-cable-300yard-max-ncod300pc-dj.png","MAXXION PLATINIUM PRO OUTDOOR CABLE 300YARD (MAX-NCOD300PC-DJ)","High quality product","Maxxion","CABLE",23010,10500,FALSE,"In stock",""
"images/products/maxxion-axial-rack-fan-220v-ac-mx-arf220v.jpg","MAXXION AXIAL RACK FAN 220V AC (MX-ARF220V)","High quality product","Maxxion","CCTV RACK",518,240,FALSE,"In stock",""
"images/products/maxxion-10100-poe-extender-water-proof-90-watts-mx-pe14f-od9w.jpg","MAXXION 10/100 POE EXTENDER WATER PROOF 90 WATTS (MX-PE14F-OD9W)","4*10/100MBPS RJ45 PORT; 1*10/100MBPS RJ45 RECEIVING PORT; VLAN+250M SUPPORT; 90W POWER OUTPUT","Maxxion","POE EXTENDER",2128,970,FALSE,"In stock",""
"images/products/maxxion-cat-6-pure-copper-pass-through-jack-mx-nj-c6p-pt.png","MAXXION CAT-6 PURE COPPER PASS THROUGH JACK (MX-NJ-C6P-PT)","High quality product","Maxxion","NETWORKING",7,3,FALSE,"In stock",""
"images/products/maxxion-hdmi-kvm-extender-200-meter-mx-chek200-lite.png","MAXXION HDMI KVM EXTENDER 200 METER (MX-CHEK200-LITE)","High quality product","Maxxion","POE EXTENDER",13806,6300,FALSE,"In stock",""
"images/products/maxxion-hdmi-splitter-1x2-mx-hs102-4ks.png","MAXXION HDMI SPLITTER 1X2 (MX-HS102-4KS)","High quality product","Maxxion","HDMI CABLE",1208,550,FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-15-meter-mx-hc4k01.jpg","MAXXION 4K HDMI CABLE 1.5 METER (MX-HC4K01)","HDMI v1.4 cable with Ethernet, 100% copper conductor, and 24K gold-plated connectors. Supports 10.2 GBPS data transmission, 240Hz refresh rate, and 3D/4Kx2K Ultra HD resolution for various HDMI devices.","Maxxion","HDMI CABLE",196,90,FALSE,"In stock",""
"images/products/maxxion-2u-rack-550x150x350.jpg","MAXXION 2U RACK (550x150x350)","High quality product","Maxxion","CCTV RACK",1956,890,FALSE,"In stock",""
"images/products/maxxion-150mtr-hdmi-kvm-extender-ultra-series-mx-hexk150.png","MAXXION 150MTR HDMI KVM EXTENDER ULTRA SERIES (MX-HEXK150)","High quality product","Maxxion","POE EXTENDER",10930,4990,FALSE,"In stock",""
"images/products/maxxion-hdmi-5-in-1-out-switch-mx-hsw501.png","MAXXION HDMI 5 IN 1 OUT SWITCH (MX-HSW501)","High quality product","Maxxion","SWITCH",3452,1580,FALSE,"In stock",""
"images/products/maxxion-24-inch-mx2402s-smart-tv.png","MAXXION 24 INCH (MX2402S) SMART TV","High quality product","Maxxion","LED TV",17062,7790,FALSE,"In stock",""
"images/products/maxxion-5-port-1001000-desktop-switch-mx-ds5105.png","MAXXION 5 PORT 100/1000 DESKTOP SWITCH (MX-DS5105)","High quality product","Maxxion","SWITCH",1496,680,FALSE,"In stock",""
"images/products/maxxion-2u-mini-rack-350-x150x350.jpg","MAXXION 2U MINI RACK (350 x150x350)","High quality product","Maxxion","CCTV RACK",1323,600,FALSE,"In stock",""
"images/products/maxxion-32-inch-led-smart-tv-mx3207s.png","MAXXION 32 INCH LED SMART TV (MX3207S)","High quality product","Maxxion","LED TV",23988,10950,FALSE,"In stock",""
"images/products/maxxion-4u-mini-rack-350x200x350.jpg","MAXXION 4U MINI RACK (350x200x350)","High quality product","Maxxion","CCTV RACK",1553,710,FALSE,"In stock",""
"images/products/maxxion-4-channel-power-supply-individual-output-mx-ipu1004.png","MAXXION 4 CHANNEL POWER SUPPLY INDIVIDUAL OUTPUT (MX-IPU1004)","High quality product","Maxxion","POWER SUPPLY",805,370,FALSE,"In stock",""
"images/products/maxxion-wire-dc-elite.png","MAXXION WIRE DC (ELITE)","High quality product","Maxxion","CABLE",18,8,FALSE,"In stock",""
"images/products/maxxion-5mp-dual-illumination-hd-colour-bullet-mx-b3500p-wl.png","MAXXION 5MP DUAL ILLUMINATION HD COLOUR BULLET (MX-B3500P-WL)","High quality product","Maxxion","HD CCTV",4142,1890,FALSE,"In stock",""
"images/products/maxxion-4u-mini-rack-with-tray-power-manager-400x230x400.jpg","MAXXION 4U MINI RACK WITH TRAY + POWER MANAGER (400x230x400)","High quality product","Maxxion","CCTV RACK",2301,1050,FALSE,"In stock",""
"images/products/maxxion-4k-hdmi-cable-10-meter-mx-hc4k10.jpg","MAXXION 4K HDMI CABLE 10 METER (MX-HC4K10)","High quality product","Maxxion","HDMI CABLE",863,390,FALSE,"In stock",""
"images/products/maxxion-12v-dc-1amps-mx-wa121.png","MAXXION 12V DC-1AMPS (MX-WA121)","High quality product","Maxxion","ADAPTORS",253,120,FALSE,"In stock",""
"images/products/maxxion-dual-port-face-plate-mx-fp2-ws.png","MAXXION DUAL PORT FACE PLATE (MX-FP2-WS)","High quality product","Maxxion","NETWORKING",115,50,FALSE,"In stock",""
"images/products/maxxion-12v-dc-5amps-mx-da125.jpg","MAXXION 12V DC-5AMPS (MX-DA125)","High quality product","Maxxion","ADAPTORS",805,370,FALSE,"In stock",""
"images/products/maxxion-16-port-poe-switch-uplink-gigamx-3162-s30w.jpg","MAXXION 16 PORT POE SWITCH UPLINK GIGA(MX-3162-S30W)","High quality product","Maxxion","SWITCH",14381,6560,FALSE,"In stock",""
"images/products/maxxion-2mp-dual-illumination-hd-colour-bullet-mx-b3200p-wl.png","MAXXION 2MP DUAL ILLUMINATION HD COLOUR BULLET (MX-B3200P-WL)","High quality product","Maxxion","HD CCTV",2646,1210,FALSE,"In stock",""
